"Data Source","World Development Indicators",

"Last Updated Date","2022-02-15",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"East Asia & Pacific","EAS","Access to electricity, rural (% of rural population)","EG.ELC.ACCS.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","89.9484384088642","90.2851676933703","89.0432154155307","88.9783974082954","90.4578334786446","89.6146468309024","91.1384864743899","90.9430039741936","91.5214101362689","91.8287472088902","92.3786535287921","93.4016726668699","93.7831108715212","94.0365471492435","94.2044021545587","94.8763312792949","94.9412790549358","96.244703804921","96.3460259836361","96.6510552829911","",
"Europe & Central Asia (excluding high income)","ECA","Access to electricity, rural (% of rural population)","EG.ELC.ACCS.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.7922507481311","99.7665279703988","99.7806754778582","99.3578855671003","99.6794223154834","99.7301181825518","99.7908629476623","99.8558060960991","99.809800010615","99.8044576098299","99.7353424490172","99.8141307913039","99.7269295503758","99.8500005546405","99.8595095123164","99.8071729938424","99.9143779438685","99.8972168055981","99.9356857988064","99.8651228642686","99.9558718370588","99.9649010071225","99.9671245844543","99.9884694496434","",
"Europe & Central Asia","ECS","Access to electricity, rural (% of rural population)","EG.ELC.ACCS.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","99.9965574774363","99.9079761275988","99.8949588423508","99.9013332088255","99.704639814312","99.8471925395737","99.871398685622","99.8995321156049","99.9307586151606","99.9086926720426","99.9061440713311","99.8729426720787","99.9107713744662","99.8688165317972","99.927791494844","99.9262210960918","99.8982953922277","99.9547022528153","99.9454676999298","99.9657860371318","99.9280366998788","99.9763886658331","99.9811648992784","99.9823109192132","99.9937763039055","",
"Ecuador","ECU","Access to electricity, rural (% of rural population)","EG.ELC.ACCS.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","78.7812102797041","82.2685808803064","82.9032028809834","82.6779017309948","83.8229203264367","85.0011891520204","85.7440331573085","86.5458900244523","88.1286743107554","88.1441965874614","89.6499432570597","91.0974947254975","92.1896831590224","93.2733956801819","92.2825559140554","93.6767029787683","91.9487327021507","93.0528047099523","95.4451383971697","97.5028532464835","97.0184028016692","96.7834914735643","97.7979632417981","96.9359658304953","100","",
"Egypt, Arab Rep.","EGY","Access to electricity, rural (% of rural population)","EG.ELC.ACCS.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","89.5953228671999","92.6236206211839","93.02430012564","92.8796209406177","93.832819784783","94.2331649749959","94.6345349208017","95.0432943655748","96.353311902117","95.8584523643308","96.2504471852732","98.1228511250676","96.5859923186951","99.0979130470796","98.7985803812297","97.8180883192907","99.7243827048053","98.348327516904","99.2744378402423","99.3133313321086","99.8258394002141","99.7920275588865","99.7250555432637","99.4495586839221","100","100","100","100","",
"Euro area","EMU","Access to electricity, rural (% of rural population)","EG.ELC.ACCS.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","",
"Eritrea","ERI","Access to electricity, rural (% of rural population)","EG.ELC.ACCS.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.13491533481697","7.98567208919314","8.7639936271852","9.54488908763459","10.3321187225537","11.121072444788","11.9127152706986","13.9675237822578","13.4856885516916","14.2598619110248","15.0214668358474","15.7712285488975","16.5222974724966","17.283541587854","18.443303341991","19.6446795311479","20.9003836440683","22.8077728522205","24.6870449035827","26.6148598324289","28.5800320144049","30.5739157175453","32.5882412847173","34.6131236589344","36.6856582048759","",
"Spain","ESP","Access to electricity, rural (% of rural population)","EG.ELC.ACCS.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","",
"Estonia","EST","Access to electricity, rural (% of rural population)","EG.ELC.ACCS.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","",
"Ethiopia","ETH","Access to electricity, rural (% of rural population)","EG.ELC.ACCS.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.72193305566373","16.0474810796388","16.851389349349","17.6430422881781","18.4189228211389","0.646618988457726","19.9171817987082","","21.2270806965487","21.8200722195274","22.4229570857575","9.59068868271297","23.6937853052633","24.3791949276092","12.0060757505411","15.4969466421655","32.3638352615317","30.9706863126212","32.7436908963169","36.2794542132907","",
"European Union","EUU","Access to electricity, rural (% of rural population)","EG.ELC.ACCS.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","",
"Fragile and conflict affected situations","FCS","Access to electricity, rural (% of rural population)","EG.ELC.ACCS.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.6823042961428","24.6462685453937","22.6782562878071","19.0348855368257","24.6540879654547","23.5111196921931","25.7578336546174","26.421961214908","25.8768805010986","25.706196790159","29.852393943422","30.9502065375569","28.7451235487744","26.955171133162","33.5423209537975","33.5712981914861","34.5445783858488","35.3733660078931","",
"Finland","FIN","Access to electricity, rural (% of rural population)","EG.ELC.ACCS.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","",
"Fiji","FJI","Access to electricity, rural (% of rural population)","EG.ELC.ACCS.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47.3595584519019","55.7225080826685","57.5456362865205","59.3976898432416","61.2729031803639","63.1645862178593","67.8432450536945","68.4313016690533","68.8479505843084","70.7158245782048","72.5663723335299","83.0989752924723","75.3663204945362","78.1021527522174","81.6638836939758","82.8082875063112","84.0991351311749","85.3578224967247","88.5464406624775","90.8919937349171","93.3095754953753","91.43107939972","98.6782508970951","100","",
"France","FRA","Access to electricity, rural (% of rural population)","EG.ELC.ACCS.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","",
"Faroe Islands","FRO","Access to electricity, rural (% of rural population)","EG.ELC.ACCS.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","",
"Micronesia, Fed. Sts.","FSM","Access to electricity, rural (% of rural population)","EG.ELC.ACCS.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39.099989211091","41.6084655869596","43.5436691565016","45.4651256084385","47.3693349448938","49.2526126141486","51.1207556584727","52.9803044226119","54.8403848573761","56.7098064656717","58.7750393268779","61.1753326368554","63.3671901988974","65.5179072614919","67.6149414067624","69.8367584905062","72.1336060202015","74.3231082185692","76.2717622443714","78.0706593796122","",
"Gabon","GAB","Access to electricity, rural (% of rural population)","EG.ELC.ACCS.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.6052620624262","21.5558399842478","21.336554792139","21.0764161016977","20.7341378842051","27.0957256550853","19.6634685828549","18.968263604628","18.2278484229406","17.5199784667519","51.9039562919756","43.2695936829728","32.2611651315733","32.7927870257301","20.7805966131819","17.7209645388401","18.8760824642258","","22.1094041392823","24.1526272913466","",
"United Kingdom","GBR","Access to electricity, rural (% of rural population)","EG.ELC.ACCS.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","",
"Georgia","GEO","Access to electricity, rural (% of rural population)","EG.ELC.ACCS.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.7897348613371","100","99.93","97.4912239495544","100","100","100","100","100","100","100","100","100","100","100","100","100","100","",
"Ghana","GHA","Access to electricity, rural (% of rural population)","EG.ELC.ACCS.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.88737399274898","1.58188327755997","3.69449260642638","5.84076189699466","8.02875403552628","13.2811809712728","12.5339851120814","14.8689230014079","17.3516691927316","19.8520790839665","23.9850519498804","24.9152793241332","7.86002481171329","31.4489397539734","32.620938627138","36.8227458813447","37.963068713982","55.3511800864168","41.975452704187","23.6431759290516","50.8296368472405","63.9650237264233","57.8426424077258","66.5960922118515","65.3324521116286","68.2796081352836","70.0086242317259","",
"Gibraltar","GIB","Access to electricity, rural (% of rural population)","EG.ELC.ACCS.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","",
"Guinea","GIN","Access to electricity, rural (% of rural population)","EG.ELC.ACCS.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.772085298077104","","2.2386329673064","2.93444119170768","3.62000569539785","4.30652755457958","5.00451951581377","5.72670654866717","1.19064081782323","7.26765069926652","8.07722468561701","8.89019998652398","6.74292089878683","8.19888797959796","19.6652011035115","16.3851084224604","",
"Gambia, The","GMB","Access to electricity, rural (% of rural population)","EG.ELC.ACCS.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.62274541955752","1.86518880500333","3.01920422809117","4.16136700862084","5.29642095876161","6.42344523654364","7.54491064269973","18.8190228038635","9.74393416029936","10.8045344119372","1.08203785952045","12.9790095103","4.45647165856649","15.0597292008795","16.0323527947196","16.9797527493727","17.9232721565068","25.79440982921","26.3476889073187","26.8324480937409","30.2527131099744","27.7068002792425","28.386935353074","28.9144818268033","20.5182204205912","34.8301808208506","27.5851910433881","",
"Guinea-Bissau","GNB","Access to electricity, rural (% of rural population)","EG.ELC.ACCS.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.07721575012919","","","","2.11541350786133","3.90494147912068","5.90117670544316","7.96416315253124","5.82025195704139","8.40550055725798","9.81337306255021","11.267545342037","12.0558957498305","12.9089156282142","",
"Equatorial Guinea","GNQ","Access to electricity, rural (% of rural population)","EG.ELC.ACCS.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.0538314331486","6.53474112770531","5.73059974110852","4.99485974797669","4.31926935149552","3.70680942792904","3.15485359308821","2.64124800227497","2.16105920678914","",
"Greece","GRC","Access to electricity, rural (% of rural population)","EG.ELC.ACCS.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","",
"Grenada","GRD","Access to electricity, rural (% of rural population)","EG.ELC.ACCS.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Greenland","GRL","Access to electricity, rural (% of rural population)","EG.ELC.ACCS.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","",
"Guatemala","GTM","Access to electricity, rural (% of rural population)","EG.ELC.ACCS.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39.0295528857567","48.3405077897122","50.0959800122391","51.8763756005667","54.2124597976938","55.0092542658665","57.3560140072944","64.1466893181512","63.3966965606878","62.9292368917237","64.7703276736054","74.1837733592265","68.4152653061952","70.2490003335651","72.1130047360825","74.0220078000181","73.9852065787239","78.0427143514427","80.1606183981092","76.6559533133771","84.5805128773547","86.870504475675","89.6065615581806","91.5786489516453","93.9856305388961","",
"Guam","GUM","Access to electricity, rural (% of rural population)","EG.ELC.ACCS.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.6282361960431","99.4434691861363","99.3294353827514","99.381669431548","99.5918937840433","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","",
"Guyana","GUY","Access to electricity, rural (% of rural population)","EG.ELC.ACCS.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","64.9033801184598","64.3142044977425","65.1576011212601","66.0007009233709","66.8438503028856","67.6870409508764","68.5302353591329","69.3692138006476","70.1997437498622","71.0174834139178","71.8450112905785","72.6553737337888","75.9196037254487","69.9408642496196","74.9370168353225","75.675684145286","72.7134696624446","79.5984341487311","80.7189405740857","81.8389839601715","83.0315861628089","84.2078473887432","85.6330368594619","86.9767696864276","88.2166219629185","89.2755512817871","90.2253228253481","",
"High income","HIC","Access to electricity, rural (% of rural population)","EG.ELC.ACCS.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.6285766683819","99.7424059345802","99.7002843462295","99.7227435720882","99.730580001826","99.7413945924658","99.7174305524478","99.7598915204463","99.8147702946691","99.787151694395","99.8074287455242","99.7987812579941","99.8155698859597","99.8987667120386","99.8431352332947","99.8557010331067","99.952667578326","99.888202622277","99.8954736626843","99.9695741915838","99.985190757169","99.9705205091944","99.9992102316494","99.9991659536875","99.9999335684464","99.9999671627765","100","100","99.9999998794509","100","",
"Hong Kong SAR, China","HKG","Access to electricity, rural (% of rural population)","EG.ELC.ACCS.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","",
"Honduras","HND","Access to electricity, rural (% of rural population)","EG.ELC.ACCS.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31.2570870460106","37.0125021152347","38.7171023685949","44.5228630369777","45.6955373106862","36.9510071695643","41.0592206357759","43.5103458927238","44.5922063902676","44.8092494180663","38.2392226029771","36.9512663081049","38.759657726924","40.6313098192288","43.2578412421265","46.4380559424061","49.6479895064978","54.3393527044664","57.6311873898383","61.8171656676778","63.3959034167075","66.6926991097735","73.4060588119266","76.5388616915039","79.0115274020211","82.1266812824455","71.8486407472584","81.8852676233702","82.9182076175349","",
"Heavily indebted poor countries (HIPC)","HPC","Access to electricity, rural (% of rural population)","EG.ELC.ACCS.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.9266326623517","11.1556507532838","11.2517148430517","11.5980491208819","7.41902543947572","13.0941534130976","10.3578695595608","14.4999823539417","15.9393157646429","16.28974304288","13.1174845050811","18.2327502429396","18.5766090575114","20.0553254943239","17.9915151240394","25.4498783691761","25.7771360296676","28.2984529826776","29.227015509892","",
"Croatia","HRV","Access to electricity, rural (% of rural population)","EG.ELC.ACCS.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","",
"Haiti","HTI","Access to electricity, rural (% of rural population)","EG.ELC.ACCS.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.4476278160484","10.717952482281","10.9390037410847","11.1604712538556","11.3816629860619","7.05527862430654","13.1856898239631","10.0199743909756","18.7346838847525","8.77834504126422","8.50110023779548","6.83886151741386","7.7993495500349","7.39697867703093","6.98429774163554","6.57124789273947","5.74254135073801","3.91840461147808","3.1344449913322","2.36321447381588","2.39257545945537","","2.0373665244202","1.57089289177216","0.97825721532633","",
"Hungary","HUN","Access to electricity, rural (% of rural population)","EG.ELC.ACCS.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","",
"IBRD only","IBD","Access to electricity, rural (% of rural population)","EG.ELC.ACCS.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","74.7246743481504","73.1440088483359","76.368670705535","76.9769108217561","77.7345630544891","78.5133398713202","79.5890031047642","80.6580755027449","81.4825813455086","83.4838451392851","85.2169437518661","80.5155027604499","87.1445306936744","87.6050160582085","89.2074431481208","91.4025574056884","92.6472781235054","94.4553110729798","95.6031024557269","97.852260462812","",
"IDA & IBRD total","IBT","Access to electricity, rural (% of rural population)","EG.ELC.ACCS.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","63.7280701439315","62.397467265226","64.7194483611804","64.8387388378951","65.0861671061622","65.1574918448921","66.6920012151118","67.1298908212177","67.7788118814309","69.9109169998524","70.3273354884721","66.9688850972592","72.4619507270018","72.5180610596484","73.3071506157155","74.5733040596699","76.7846483851449","78.4657698428509","79.8060678800972","81.495769010452","",
"IDA total","IDA","Access to electricity, rural (% of rural population)","EG.ELC.ACCS.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.233229016376","23.1144947242397","24.8149769970885","26.9981305244042","27.9890235017858","27.2250427686164","26.3119874540136","30.1430370421794","28.7256012636049","30.9158085089191","32.4942382486435","30.8345822430989","32.0890108140838","35.0899392562762","35.5215873017743","35.1973622486372","36.0582365228168","41.1441450157776","43.0172419653645","45.6698694440826","46.596752269978","",
"IDA blend","IDB","Access to electricity, rural (% of rural population)","EG.ELC.ACCS.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38.4671213485543","40.0350080443602","38.7333731221046","38.4149585630434","38.7654765323323","42.0380377980071","39.7172260993608","39.729214694538","40.1444264045331","40.3417059984329","40.9943491681473","39.6032242383119","38.6335043475586","43.3475099604079","42.8174240421208","44.1298297038442","42.4258589558196","42.4883602859505","46.9527371972662","43.478854406431","48.2059229670137","48.6465707627289","",
"Indonesia","IDN","Access to electricity, rural (% of rural population)","EG.ELC.ACCS.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31.0102974111406","53.9080861122565","36.0552411207731","45.7272995529469","51.5194961892481","59.3538893436862","69.5752020967187","71.7522400010796","75.8106787190254","79.6545949988337","79.1867365777378","81.1444092320311","79.8410682297672","82.8699133100143","75.7939949730175","84.9786315316531","84.6671686286269","88.0865546359025","88.3821688725424","89.3565179950132","90.2011284604576","92.6323947288045","92.9942041681205","93.9762504080437","94.9177642160956","95.0620025675624","96.0303586103137","96.8134079568893","97.5271691517377","",
"IDA only","IDX","Access to electricity, rural (% of rural population)","EG.ELC.ACCS.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.0317827157489","16.3821694648625","20.3679619797564","20.6304988153187","20.6501063679862","19.3068034685833","25.0127325469516","22.5418776810375","25.9000184142867","28.713177971056","26.8622768476028","26.4452822035994","31.1724167937645","31.2789185599799","31.6564582400451","33.0534444439318","38.4077714796842","42.797888991778","44.4845906276177","45.6219312035388","",
"Isle of Man","IMN","Access to electricity, rural (% of rural population)","EG.ELC.ACCS.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","",
"India","IND","Access to electricity, rural (% of rural population)","EG.ELC.ACCS.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39.5803384393815","37.1160057221975","38.9281807323758","40.7467406400792","42.5728005846051","44.4068679660777","48.2933973590191","48.0951723898254","43.4835770219083","51.4689537217364","53.488349427397","53.6212277246046","57.015292352079","57.3203007366693","60.5042187473303","62.2567915260688","65.7022359061516","68.3738236535823","56.086077638855","72.4040107597965","73.3363680663111","77.1202220299779","83.3679321086777","85.1752673357353","89.1008289701358","92.8253521089913","96.6659820678055","",
"Not classified","INX","Access to electricity, rural (% of rural population)","EG.ELC.ACCS.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","Access to electricity, rural (% of rural population)","EG.ELC.ACCS.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","",
"Iran, Islamic Rep.","IRN","Access to electricity, rural (% of rural population)","EG.ELC.ACCS.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","94.159853169472","94.7838413920221","95.1583062268796","95.5176512129616","95.8377793522835","96.0981595559874","94.9623751673275","96.4677070762895","96.6292803534768","99.0318811584629","99.0205676803632","99.0598869188464","99.0574832433452","99.438581475613","100","100","100","99.7656799199821","100","100","",
"Iraq","IRQ","Access to electricity, rural (% of rural population)","EG.ELC.ACCS.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","93.3814676528092","95.1116023495815","94.5138519004703","94.7869849731822","95.1113439704885","93.4921253367355","98.4141560373729","96.5187544997246","97.1805782018276","97.930269965053","98.8579995588852","99.4524876948348","99.9","100","",
"Iceland","ISL","Access to electricity, rural (% of rural population)","EG.ELC.ACCS.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","",
"Israel","ISR","Access to electricity, rural (% of rural population)","EG.ELC.ACCS.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","",
"Italy","ITA","Access to electricity, rural (% of rural population)","EG.ELC.ACCS.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","",
"Jamaica","JAM","Access to electricity, rural (% of rural population)","EG.ELC.ACCS.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","58.817856560186","68.4606618121506","69.4007157837742","70.3460139806177","71.2988874982941","72.2606688840029","78.8237429095775","74.2208000080661","75.2237729277012","80.3531418798195","77.2724352591529","82.2655985710283","80.1617812307516","80.3411247420725","81.3192577127678","82.2555297543432","83.152414532617","84.0273650489582","83.4155895066225","85.782543505973","88.01739123746","84.4926492594269","88.1354336263023","90.6854341874068","89.1535595800798","91.1365796259268","93.3447279174704","94.9005198743751","96.6595402930285","98.5999632008007","",
"Jordan","JOR","Access to electricity, rural (% of rural population)","EG.ELC.ACCS.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","90.1188668356286","93.4891651235119","93.4762080825704","93.4717608605831","93.4850279490451","93.6847271979029","94.0442588285721","95.6654890423809","94.8964577125444","95.3991732441164","95.9301030584698","96.4584543696887","98.7785112710032","97.3866960445983","97.8259208055365","97.8510084110457","100","97.8655053806735","100","98.2730359054124","100","98.9003979881567","99.5","98.3058061733242","99.0857773823155","99.6937755240039","99.9522568643686","100","98.891475751894","100","",
"Japan","JPN","Access to electricity, rural (% of rural population)","EG.ELC.ACCS.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","",
"Kazakhstan","KAZ","Access to electricity, rural (% of rural population)","EG.ELC.ACCS.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.8911587112477","98.2360187805538","98.3946194870872","98.566092853986","93.9431215680349","98.9135857767075","99.4705768043659","99.6686058943833","99.8168470591415","100","100","99.6857196372929","100","98.4937931777192","100","100","99.5713393983891","99.9999861594243","99.999986334039","100","100","100","100","100","100","",
"Kenya","KEN","Access to electricity, rural (% of rural population)","EG.ELC.ACCS.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.12953124862802","","","","1.10441838046646","6.64729225091167","4.72589861048926","6.52456408122006","8.31430717198036","10.0918544383503","6.93733685685133","13.5963367355013","15.3171226596227","17.0172992025836","18.7053005221892","20.3900582748514","10.1435262971789","7.17224818182879","25.5187140731822","27.2785844398713","29.0651184922018","25.0723280506414","29.0025859707303","42.077927710636","45.9782969297019","51.7511100692749","61.6937412761447","",
"Kyrgyz Republic","KGZ","Access to electricity, rural (% of rural population)","EG.ELC.ACCS.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.6885462629564","99.4349189805484","99.4779770551212","99.5191048337973","99.5537324820788","100","99.5811276595659","99.5627075295028","99.259518731177","99.0972262524064","99.5127357787724","99.5808807677636","99.5109042624035","98.9235965979508","97.7840986693423","99.8","98.9189840761136","99.7446360775502","98.7067122356693","99.8110040867579","100","100","99.987218220477","",
"Cambodia","KHM","Access to electricity, rural (% of rural population)","EG.ELC.ACCS.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.2821629724107","","6.55523958712482","4.26353621744749","7.69176592166225","7.7441754242265","14.5146112580248","9.51645207111159","21.2769666153161","24.645890133261","11.6540437225952","31.2243051192286","15.7724382109896","36.4734779229828","40.1147739435467","43.8848663984841","44.7267537359728","60.5123122466418","70.0286113979845","86.0893433824926","89.4285277218657","90.9067723240737","",
"Kiribati","KIR","Access to electricity, rural (% of rural population)","EG.ELC.ACCS.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51.2094719203083","50.7853969396258","48.294756798006","52.3882215805112","42.9684504170528","39.4076368087663","65.6567651521656","70.4264841245757","75.3605547706833","80.5994665421085","92.9568308277721","98.7842545030496","100","100","100","",
"St. Kitts and Nevis","KNA","Access to electricity, rural (% of rural population)","EG.ELC.ACCS.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","87.1571260061179","87.6959615025481","88.2423722100353","88.786480080367","89.3288672179421","89.8703681508405","90.4113387972348","90.9520645448711","91.4932337818849","92.0343306937823","92.5708203620667","90.6207413364125","93.6057248729931","94.0952600655343","94.5608368628933","94.9982115181294","95.4107994787155","95.80975414616","96.2062566965117","96.6115667852331","100","100","100","100","100","100","100","100","100","100","",
"Korea, Rep.","KOR","Access to electricity, rural (% of rural population)","EG.ELC.ACCS.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.8482291747245","99.8172354725825","99.8220252801251","99.8797266450095","99.9517495251186","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","",
"Kuwait","KWT","Access to electricity, rural (% of rural population)","EG.ELC.ACCS.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","",
